X0 b'E33: x = -0.618927, y = 0.671602, z = -0.914703, temp = 26.444706\r\n'
X0 b'E33: x = -0.570962, y = 0.643865, z = -0.920833, temp = 26.444706\r\n'
X0 b'E33: x = -0.590432, y = 0.712403, z = -0.962247, temp = 26.471176\r\n'
X0 b'E33: x = -0.569864, y = 0.698568, z = -0.968823, temp = 26.441765\r\n'
X0 b'E33: x = -0.556164, y = 0.712089, z = -0.940922, temp = 26.453529\r\n'
X0 b'E33: x = -0.591014, y = 0.664576, z = -0.962483, temp = 26.430000\r\n'
X0 b'E33: x = -0.569969, y = 0.684909, z = -0.975785, temp = 26.456470\r\n'
X0 b'E33: x = -0.543151, y = 0.643653, z = -0.947896, temp = 26.453529\r\n'
X0 b'E33: x = -0.570197, y = 0.671238, z = -0.968958, temp = 26.441765\r\n'
X0 b'E33: x = -0.549957, y = 0.671017, z = -0.920313, temp = 26.450588\r\n'
X0 b'E33: x = -0.555196, y = 0.705362, z = -1.058158, temp = 26.444706\r\n'
X0 b'E33: x = -0.515211, y = 0.704872, z = -0.905714, temp = 26.447647\r\n'
X0 b'E33: x = -0.542697, y = 0.650523, z = -0.989228, temp = 26.468235\r\n'
X0 b'E33: x = -0.514156, y = 0.745922, z = -0.967560, temp = 26.435883\r\n'
X0 b'E33: x = -0.564110, y = 0.671098, z = -0.879204, temp = 26.462353\r\n'
X0 b'E33: x = -0.556664, y = 0.650622, z = -0.968802, temp = 26.450588\r\n'
X0 b'E33: x = -0.570031, y = 0.684903, z = -0.968891, temp = 26.447647\r\n'
X0 b'E33: x = -0.590535, y = 0.719217, z = -0.941531, temp = 26.444706\r\n'
X0 b'E33: x = -0.555648, y = 0.718965, z = -0.989148, temp = 26.447647\r\n'
X0 b'E33: x = -0.563012, y = 0.725801, z = -0.927195, temp = 26.444706\r\n'
X0 b'E33: x = -0.521360, y = 0.705005, z = -0.988573, temp = 26.465294\r\n'
X0 b'E33: x = -0.598007, y = 0.671449, z = -0.941895, temp = 26.444706\r\n'
X0 b'E33: x = -0.584143, y = 0.678164, z = -0.941604, temp = 26.485882\r\n'
X0 b'E33: x = -0.535557, y = 0.670961, z = -0.988999, temp = 26.468235\r\n'
X0 b'E33: x = -0.549605, y = 0.684701, z = -0.940929, temp = 26.456470\r\n'
X0 b'E33: x = -0.466170, y = 0.725011, z = -0.966762, temp = 26.450588\r\n'
X0 b'E33: x = -0.563636, y = 0.664322, z = -0.941286, temp = 26.447647\r\n'
X0 b'E33: x = -0.514384, y = 0.732251, z = -0.960733, temp = 26.447647\r\n'
X0 b'E33: x = -0.570527, y = 0.664381, z = -0.941415, temp = 26.453529\r\n'
X0 b'E33: x = -0.549298, y = 0.664259, z = -1.003078, temp = 26.424118\r\n'
X0 b'E33: x = -0.584104, y = 0.650871, z = -0.983104, temp = 26.432941\r\n'
X0 b'E33: x = -0.480160, y = 0.697812, z = -0.980942, temp = 26.430000\r\n'
X0 b'E33: x = -0.535783, y = 0.677763, z = -0.954494, temp = 26.435883\r\n'
X0 b'E33: x = -0.500935, y = 0.704803, z = -0.960611, temp = 26.453529\r\n'
X0 b'E33: x = -0.522147, y = 0.670806, z = -0.947376, temp = 26.456470\r\n'
X0 b'E33: x = -0.501973, y = 0.629634, z = -0.947193, temp = 26.438824\r\n'
X0 b'E33: x = -0.556722, y = 0.691561, z = -0.906552, temp = 26.406471\r\n'
X0 b'E33: x = -0.507992, y = 0.691197, z = -0.960807, temp = 26.418236\r\n'
X0 b'E33: x = -0.542527, y = 0.705133, z = -0.933805, temp = 26.427059\r\n'
X0 b'E33: x = -0.529491, y = 0.663995, z = -0.906173, temp = 26.432941\r\n'
X0 b'E33: x = -0.555669, y = 0.712139, z = -0.996076, temp = 26.409412\r\n'
X0 b'E33: x = -0.589853, y = 0.739758, z = -0.989689, temp = 26.424118\r\n'
X0 b'E33: x = -0.501180, y = 0.725251, z = -0.905356, temp = 26.412354\r\n'
X0 b'E33: x = -0.550743, y = 0.636818, z = -0.879116, temp = 26.412354\r\n'
X0 b'E33: x = -0.577211, y = 0.671285, z = -0.955298, temp = 26.424118\r\n'
X0 b'E33: x = -0.528813, y = 0.643591, z = -1.009687, temp = 26.427059\r\n'
X0 b'E33: x = -0.577953, y = 0.671210, z = -0.872567, temp = 26.430000\r\n'
X0 b'E33: x = -0.507971, y = 0.698024, z = -0.953879, temp = 26.412354\r\n'
X0 b'E33: x = -0.474448, y = 0.656690, z = -0.905179, temp = 26.441765\r\n'
X0 b'E33: x = -0.563223, y = 0.678011, z = -0.968796, temp = 26.406471\r\n'
X0 b'E33: x = -0.486902, y = 0.745655, z = -0.932576, temp = 26.427059\r\n'
X0 b'E33: x = -0.556373, y = 0.684772, z = -0.954845, temp = 26.432941\r\n'
X0 b'E33: x = -0.569660, y = 0.684940, z = -1.010256, temp = 26.409412\r\n'
X0 b'E33: x = -0.570361, y = 0.678046, z = -0.941347, temp = 26.415295\r\n'
X0 b'E33: x = -0.521130, y = 0.739149, z = -0.967722, temp = 26.415295\r\n'
X0 b'E33: x = -0.563432, y = 0.650694, z = -0.982719, temp = 26.421177\r\n'
X0 b'E33: x = -0.515607, y = 0.657063, z = -0.926633, temp = 26.444706\r\n'
X0 b'E33: x = -0.583503, y = 0.685052, z = -1.003619, temp = 26.424118\r\n'
X0 b'E33: x = -0.522601, y = 0.663936, z = -0.906045, temp = 26.453529\r\n'
X0 b'E33: x = -0.529724, y = 0.609379, z = -0.954702, temp = 26.435883\r\n'
X0 b'E33: x = -0.555895, y = 0.718940, z = -0.961571, temp = 26.421177\r\n'
X0 b'E33: x = -0.522004, y = 0.657172, z = -0.981915, temp = 26.432941\r\n'
X0 b'E33: x = -0.549767, y = 0.711981, z = -0.885640, temp = 26.459412\r\n'
X0 b'E33: x = -0.508740, y = 0.629706, z = -0.961110, temp = 26.412354\r\n'
X0 b'E33: x = -0.528377, y = 0.684579, z = -1.002591, temp = 26.441765\r\n'
X0 b'E33: x = -0.562496, y = 0.732677, z = -0.975421, temp = 26.435883\r\n'
X0 b'E33: x = -0.527714, y = 0.718766, z = -1.030000, temp = 26.438824\r\n'
X0 b'E33: x = -0.487239, y = 0.677380, z = -0.988066, temp = 26.435883\r\n'
X0 b'E33: x = -0.488002, y = 0.670480, z = -0.912263, temp = 26.427059\r\n'
X0 b'E33: x = -0.535988, y = 0.691390, z = -0.913061, temp = 26.444706\r\n'
X0 b'E33: x = -0.596888, y = 0.732978, z = -0.982957, temp = 26.421177\r\n'
X0 b'E33: x = -0.611354, y = 0.692083, z = -0.962733, temp = 26.438824\r\n'
X0 b'E33: x = -0.536429, y = 0.609457, z = -0.975513, temp = 26.441765\r\n'
X0 b'E33: x = -0.542938, y = 0.711916, z = -0.878617, temp = 26.424118\r\n'
X0 b'E33: x = -0.535683, y = 0.650476, z = -1.002888, temp = 26.430000\r\n'
X0 b'E33: x = -0.501643, y = 0.636491, z = -0.974736, temp = 26.441765\r\n'
X0 b'E33: x = -0.597632, y = 0.712431, z = -0.927905, temp = 26.430000\r\n'
X0 b'E33: x = -0.521505, y = 0.698166, z = -0.981713, temp = 26.441765\r\n'
X0 b'E33: x = -0.527546, y = 0.752903, z = -1.002255, temp = 26.415295\r\n'
X0 b'E33: x = -0.562993, y = 0.712155, z = -0.947945, temp = 26.453529\r\n'
X0 b'E33: x = -0.590741, y = 0.712372, z = -0.927776, temp = 26.427059\r\n'
X0 b'E33: x = -0.557447, y = 0.657368, z = -0.872249, temp = 26.394707\r\n'
X0 b'E33: x = -0.569779, y = 0.725873, z = -0.941112, temp = 26.430000\r\n'
X0 b'E33: x = -0.577733, y = 0.602991, z = -0.990106, temp = 26.418236\r\n'
X0 b'E33: x = -0.494006, y = 0.677451, z = -1.001983, temp = 26.438824\r\n'
X0 b'E33: x = -0.556375, y = 0.664300, z = -0.982523, temp = 26.450588\r\n'
X0 b'E33: x = -0.529430, y = 0.664002, z = -0.913067, temp = 26.397648\r\n'
X0 b'E33: x = -0.536199, y = 0.643601, z = -0.954662, temp = 26.412354\r\n'
X0 b'E33: x = -0.527942, y = 0.705095, z = -1.023173, temp = 26.432941\r\n'
X0 b'E33: x = -0.541884, y = 0.752966, z = -0.940464, temp = 26.421177\r\n'
X0 b'E33: x = -0.556166, y = 0.691617, z = -0.968600, temp = 26.438824\r\n'
X0 b'E33: x = -0.541783, y = 0.725680, z = -0.988858, temp = 26.427059\r\n'
X0 b'E33: x = -0.570007, y = 0.712201, z = -0.934285, temp = 26.421177\r\n'
X0 b'E33: x = -0.562290, y = 0.739522, z = -0.989176, temp = 26.412354\r\n'
X0 b'E33: x = -0.488066, y = 0.650001, z = -0.933047, temp = 26.400589\r\n'
X0 b'E33: x = -0.473434, y = 0.704561, z = -0.953203, temp = 26.435883\r\n'
X0 b'E33: x = -0.549294, y = 0.705204, z = -0.947722, temp = 26.430000\r\n'
X0 b'E33: x = -0.536342, y = 0.657234, z = -0.920124, temp = 26.397648\r\n'
X0 b'E33: x = -0.522560, y = 0.657116, z = -0.919867, temp = 26.418236\r\n'
X0 b'E33: x = -0.536484, y = 0.670868, z = -0.885585, temp = 26.438824\r\n'
X0 b'E33: x = -0.619053, y = 0.651117, z = -0.928593, temp = 26.427059\r\n'
X0 b'E33: x = -0.577273, y = 0.671278, z = -0.948404, temp = 26.415295\r\n'
X0 b'E33: x = -0.584803, y = 0.664449, z = -0.886518, temp = 26.435883\r\n'
X0 b'E33: x = -0.522313, y = 0.657141, z = -0.947444, temp = 26.403530\r\n'
X0 b'E33: x = -0.555897, y = 0.698468, z = -0.989249, temp = 26.418236\r\n'
X0 b'E33: x = -0.542405, y = 0.684673, z = -0.975271, temp = 26.418236\r\n'
X0 b'E33: x = -0.527878, y = 0.725574, z = -1.002389, temp = 26.427059\r\n'
X0 b'E33: x = -0.543211, y = 0.664120, z = -0.913324, temp = 26.430000\r\n'
X0 b'E33: x = -0.563903, y = 0.677943, z = -0.892960, temp = 26.441765\r\n'
X0 b'E33: x = -0.542938, y = 0.711916, z = -0.878617, temp = 26.418236\r\n'
X0 b'E33: x = -0.535453, y = 0.684620, z = -0.982037, temp = 26.412354\r\n'
X0 b'E33: x = -0.570259, y = 0.671232, z = -0.962064, temp = 26.427059\r\n'
X0 b'E33: x = -0.528434, y = 0.725518, z = -0.940341, temp = 26.444706\r\n'
X0 b'E33: x = -0.576838, y = 0.691794, z = -0.968985, temp = 26.424118\r\n'
X0 b'E33: x = -0.501263, y = 0.718419, z = -0.905390, temp = 26.403530\r\n'
X0 b'E33: x = -0.589899, y = 0.685160, z = -1.058901, temp = 26.403530\r\n'
X0 b'E33: x = -0.590202, y = 0.746547, z = -0.941396, temp = 26.394707\r\n'
X0 b'E33: x = -0.522002, y = 0.677644, z = -0.954237, temp = 26.415295\r\n'
X0 b'E33: x = -0.557903, y = 0.630026, z = -0.858595, temp = 26.394707\r\n'
X0 b'E33: x = -0.467001, y = 0.656687, z = -0.967099, temp = 26.403530\r\n'
X0 b'E33: x = -0.556270, y = 0.677958, z = -0.975562, temp = 26.394707\r\n'
X0 b'E33: x = -0.563368, y = 0.671173, z = -0.961935, temp = 26.418236\r\n'
X0 b'E33: x = -0.660542, y = 0.644633, z = -0.922503, temp = 26.427059\r\n'
X0 b'E33: x = -0.562454, y = 0.746329, z = -0.961565, temp = 26.430000\r\n'
X0 b'E33: x = -0.508651, y = 0.697956, z = -0.878042, temp = 26.421177\r\n'
X0 b'E33: x = -0.611335, y = 0.678437, z = -0.983483, temp = 26.456470\r\n'
X0 b'E33: x = -0.508655, y = 0.657010, z = -0.933398, temp = 26.441765\r\n'
X0 b'E33: x = -0.550436, y = 0.616377, z = -0.941265, temp = 26.409412\r\n'
X0 b'E33: x = -0.529080, y = 0.657212, z = -0.961361, temp = 26.447647\r\n'
X0 b'E33: x = -0.507557, y = 0.711713, z = -0.981389, temp = 26.406471\r\n'
X0 b'E33: x = -0.577128, y = 0.678117, z = -0.955264, temp = 26.406471\r\n'
X0 b'E33: x = -0.493965, y = 0.670631, z = -1.015805, temp = 26.424118\r\n'
X0 b'E33: x = -0.521776, y = 0.670843, z = -0.988742, temp = 26.418236\r\n'
X0 b'E33: x = -0.487507, y = 0.670529, z = -0.967417, temp = 26.418236\r\n'
X0 b'E33: x = -0.543439, y = 0.650449, z = -0.906497, temp = 26.379999\r\n'
X0 b'E33: x = -0.528931, y = 0.704996, z = -0.912865, temp = 26.412354\r\n'
X0 b'E33: x = -0.583980, y = 0.650883, z = -0.996893, temp = 26.406471\r\n'
X0 b'E33: x = -0.563470, y = 0.677987, z = -0.941219, temp = 26.424118\r\n'
X0 b'E33: x = -0.646117, y = 0.692348, z = -0.928905, temp = 26.415295\r\n'
X0 b'E33: x = -0.618055, y = 0.733106, z = -0.928189, temp = 26.421177\r\n'
X0 b'E33: x = -0.515177, y = 0.636634, z = -1.002570, temp = 26.406471\r\n'
X0 b'E33: x = -0.535269, y = 0.664166, z = -1.030398, temp = 26.406471\r\n'
X0 b'E33: x = -0.542489, y = 0.677840, z = -0.975305, temp = 26.415295\r\n'
X0 b'E33: x = -0.562786, y = 0.719000, z = -0.961700, temp = 26.424118\r\n'
X0 b'E33: x = -0.494147, y = 0.711558, z = -0.939766, temp = 26.427059\r\n'
X0 b'E33: x = -0.583857, y = 0.650896, z = -1.010681, temp = 26.421177\r\n'
X0 b'E33: x = -0.583627, y = 0.685039, z = -0.989830, temp = 26.415295\r\n'
X0 b'E33: x = -0.534332, y = 0.766621, z = -0.995422, temp = 26.424118\r\n'
X0 b'E33: x = -0.507432, y = 0.732198, z = -0.967499, temp = 26.427059\r\n'
X0 b'E33: x = -0.576921, y = 0.684962, z = -0.969019, temp = 26.430000\r\n'
X0 b'E33: x = -0.596893, y = 0.692033, z = -1.038313, temp = 26.424118\r\n'
X0 b'E33: x = -0.467148, y = 0.629376, z = -0.987916, temp = 26.406471\r\n'
X0 b'E33: x = -0.528686, y = 0.684548, z = -0.968120, temp = 26.415295\r\n'
X0 b'E33: x = -0.569869, y = 0.657622, z = -1.024179, temp = 26.438824\r\n'
X0 b'E33: x = -0.549401, y = 0.671073, z = -0.982361, temp = 26.397648\r\n'
X0 b'E33: x = -0.542031, y = 0.725655, z = -0.961281, temp = 26.418236\r\n'
X0 b'E33: x = -0.480013, y = 0.725123, z = -0.960125, temp = 26.427059\r\n'
X0 b'E33: x = -0.653010, y = 0.671934, z = -0.956711, temp = 26.418236\r\n'
X0 b'E33: x = -0.569349, y = 0.705443, z = -1.017049, temp = 26.406471\r\n'
X0 b'E33: x = -0.542906, y = 0.623206, z = -1.003151, temp = 26.432941\r\n'
X0 b'E33: x = -0.535159, y = 0.739242, z = -0.940402, temp = 26.412354\r\n'
X0 b'E33: x = -0.508241, y = 0.670700, z = -0.960908, temp = 26.424118\r\n'
X0 b'E33: x = -0.556413, y = 0.691592, z = -0.941023, temp = 26.430000\r\n'
X0 b'E33: x = -0.577437, y = 0.678086, z = -0.920793, temp = 26.418236\r\n'
X0 b'E33: x = -0.509045, y = 0.670620, z = -0.871283, temp = 26.421177\r\n'
X0 b'E33: x = -0.577107, y = 0.684943, z = -0.948336, temp = 26.406471\r\n'
X0 b'E33: x = -0.515603, y = 0.698008, z = -0.871277, temp = 26.430000\r\n'
X0 b'E33: x = -0.507890, y = 0.684383, z = -0.981523, temp = 26.406471\r\n'
X0 b'E33: x = -0.542962, y = 0.684617, z = -0.913223, temp = 26.403530\r\n'
X0 b'E33: x = -0.604442, y = 0.698851, z = -0.955677, temp = 26.415295\r\n'
X0 b'E33: x = -0.536116, y = 0.650433, z = -0.954628, temp = 26.421177\r\n'
X0 b'E33: x = -0.473496, y = 0.704554, z = -0.946309, temp = 26.421177\r\n'
X0 b'E33: x = -0.618471, y = 0.698944, z = -0.928357, temp = 26.397648\r\n'
X0 b'E33: x = -0.555857, y = 0.691648, z = -1.003071, temp = 26.424118\r\n'
X0 b'E33: x = -0.528662, y = 0.711847, z = -0.933514, temp = 26.385881\r\n'
X0 b'E33: x = -0.515192, y = 0.691226, z = -0.926464, temp = 26.409412\r\n'
X0 b'E33: x = -0.514941, y = 0.732195, z = -0.898685, temp = 26.406471\r\n'
X0 b'E33: x = -0.618639, y = 0.664807, z = -0.956102, temp = 26.418236\r\n'
X0 b'E33: x = -0.556123, y = 0.705269, z = -0.954744, temp = 26.400589\r\n'
X0 b'E33: x = -0.494189, y = 0.697905, z = -0.953622, temp = 26.409412\r\n'
X0 b'E33: x = -0.549857, y = 0.643731, z = -0.968707, temp = 26.409412\r\n'
X0 b'E33: x = -0.543252, y = 0.670940, z = -0.899502, temp = 26.421177\r\n'
X0 b'E33: x = -0.514614, y = 0.698107, z = -0.981584, temp = 26.391766\r\n'
X0 b'E33: x = -0.542467, y = 0.684666, z = -0.968377, temp = 26.394707\r\n'
X0 b'E33: x = -0.507747, y = 0.670750, z = -1.016062, temp = 26.403530\r\n'
X0 b'E33: x = -0.541884, y = 0.752966, z = -0.940464, temp = 26.403530\r\n'
X0 b'E33: x = -0.514964, y = 0.704897, z = -0.933291, temp = 26.424118\r\n'
X0 b'E33: x = -0.501389, y = 0.697934, z = -0.919280, temp = 26.415295\r\n'
X0 b'E33: x = -0.494149, y = 0.691085, z = -0.967444, temp = 26.403530\r\n'
X0 b'E33: x = -0.515443, y = 0.650256, z = -0.954243, temp = 26.388824\r\n'
X0 b'E33: x = -0.529221, y = 0.691319, z = -0.899144, temp = 26.406471\r\n'
X0 b'E33: x = -0.550415, y = 0.623203, z = -0.934337, temp = 26.400589\r\n'
X0 b'E33: x = -0.535204, y = 0.705117, z = -0.981936, temp = 26.424118\r\n'
X0 b'E33: x = -0.549190, y = 0.718863, z = -0.940760, temp = 26.421177\r\n'
X0 b'E33: x = -0.542465, y = 0.705139, z = -0.940699, temp = 26.409412\r\n'
X0 b'E33: x = -0.521917, y = 0.704949, z = -0.926525, temp = 26.397648\r\n'
X0.1 b'E33: x = -0.446473, y = 0.649671, z = -0.959853, temp = 26.409412\r\n'
X0.1 b'E33: x = -0.487776, y = 0.663678, z = -0.946768, temp = 26.412354\r\n'
X0.1 b'E33: x = -0.528643, y = 0.698201, z = -0.954264, temp = 26.394707\r\n'
X0.1 b'E33: x = -0.570092, y = 0.684897, z = -0.961996, temp = 26.397648\r\n'
X0.1 b'E33: x = -0.570033, y = 0.664430, z = -0.996569, temp = 26.427059\r\n'
X0.1 b'E33: x = -0.576446, y = 0.698658, z = -1.003423, temp = 26.385881\r\n'
X0.1 b'E33: x = -0.700231, y = 0.720218, z = -1.005634, temp = 26.385881\r\n'
X0.1 b'E33: x = -0.418516, y = 0.676771, z = -0.966099, temp = 26.400589\r\n'
X0.1 b'E33: x = -0.452987, y = 0.711185, z = -0.918313, temp = 26.400589\r\n'
X0.1 b'E33: x = -0.398922, y = 0.608245, z = -0.938473, temp = 26.418236\r\n'
X0.1 b'E33: x = -0.445973, y = 0.711138, z = -0.931973, temp = 26.394707\r\n'
X0.1 b'E33: x = -0.438669, y = 0.724769, z = -0.959354, temp = 26.397648\r\n'
X0.1 b'E33: x = -0.466748, y = 0.718129, z = -0.911642, temp = 26.406471\r\n'
X0.1 b'E33: x = -0.403906, y = 0.724504, z = -0.993183, temp = 26.385881\r\n'
X0.1 b'E33: x = -0.493735, y = 0.704775, z = -0.994954, temp = 26.409412\r\n'
X0.1 b'E33: x = -0.439536, y = 0.704210, z = -0.890513, temp = 26.394707\r\n'
X0.1 b'E33: x = -0.452576, y = 0.704402, z = -0.973501, temp = 26.400589\r\n'
X0.1 b'E33: x = -0.405480, y = 0.635633, z = -0.938467, temp = 26.406471\r\n'
X0.1 b'E33: x = -0.466400, y = 0.690868, z = -0.987613, temp = 26.397648\r\n'
X0.1 b'E33: x = -0.454068, y = 0.622364, z = -0.918751, temp = 26.421177\r\n'
X0.1 b'E33: x = -0.466524, y = 0.690855, z = -0.973825, temp = 26.406471\r\n'
X0.1 b'E33: x = -0.404317, y = 0.731287, z = -0.937996, temp = 26.394707\r\n'
X0.1 b'E33: x = -0.411540, y = 0.704017, z = -0.938259, temp = 26.394707\r\n'
X0.1 b'E33: x = -0.466833, y = 0.690824, z = -0.939354, temp = 26.397648\r\n'
X0.1 b'E33: x = -0.453610, y = 0.670178, z = -0.904727, temp = 26.403530\r\n'
X0.1 b'E33: x = -0.460421, y = 0.636125, z = -0.960177, temp = 26.412354\r\n'
X0.1 b'E33: x = -0.465652, y = 0.752359, z = -0.987310, temp = 26.397648\r\n'
X0.1 b'E33: x = -0.487565, y = 0.711468, z = -0.905167, temp = 26.391766\r\n'
X0.1 b'E33: x = -0.418184, y = 0.704100, z = -0.965964, temp = 26.388824\r\n'
X0.1 b'E33: x = -0.425678, y = 0.649506, z = -0.973256, temp = 26.388824\r\n'
X0.1 b'E33: x = -0.438818, y = 0.676985, z = -1.007849, temp = 26.394707\r\n'
X0.1 b'E33: x = -0.446039, y = 0.670187, z = -0.980435, temp = 26.403530\r\n'
X0.1 b'E33: x = -0.459341, y = 0.724946, z = -0.959740, temp = 26.406471\r\n'
X0.1 b'E33: x = -0.438792, y = 0.724756, z = -0.945566, temp = 26.403530\r\n'
X0.1 b'E33: x = -0.501990, y = 0.663753, z = -0.898765, temp = 26.418236\r\n'
X0.1 b'E33: x = -0.424910, y = 0.697352, z = -0.993703, temp = 26.403530\r\n'
X0.1 b'E33: x = -0.445374, y = 0.724846, z = -0.980165, temp = 26.391766\r\n'
X0.1 b'E33: x = -0.507329, y = 0.725384, z = -0.988216, temp = 26.403530\r\n'
X0.1 b'E33: x = -0.432566, y = 0.670038, z = -0.945707, temp = 26.385881\r\n'
X0.1 b'E33: x = -0.439604, y = 0.642786, z = -0.966652, temp = 26.391766\r\n'
X0.1 b'E33: x = -0.453669, y = 0.690644, z = -0.870154, temp = 26.394707\r\n'
X0.1 b'E33: x = -0.424951, y = 0.704172, z = -0.979881, temp = 26.371176\r\n'
X0.1 b'E33: x = -0.480489, y = 0.711427, z = -0.925721, temp = 26.397648\r\n'
X0.1 b'E33: x = -0.425175, y = 0.731446, z = -0.917699, temp = 26.394707\r\n'
X0.1 b'E33: x = -0.466982, y = 0.643041, z = -0.987849, temp = 26.409412\r\n'
X0.1 b'E33: x = -0.425592, y = 0.676811, z = -0.945545, temp = 26.400589\r\n'
X0.1 b'E33: x = -0.472792, y = 0.731921, z = -0.987540, temp = 26.424118\r\n'
X0.1 b'E33: x = -0.493838, y = 0.711589, z = -0.974238, temp = 26.385881\r\n'
X0.1 b'E33: x = -0.412020, y = 0.649376, z = -0.959211, temp = 26.394707\r\n'
X0.1 b'E33: x = -0.439493, y = 0.717862, z = -0.876657, temp = 26.415295\r\n'
X0.1 b'E33: x = -0.425656, y = 0.656333, z = -0.966328, temp = 26.406471\r\n'
X0.1 b'E33: x = -0.439374, y = 0.676929, z = -0.945801, temp = 26.406471\r\n'
X0.1 b'E33: x = -0.480802, y = 0.670451, z = -0.946606, temp = 26.403530\r\n'
X0.1 b'E33: x = -0.486557, y = 0.697921, z = -1.036224, temp = 26.406471\r\n'
X0.1 b'E33: x = -0.383706, y = 0.731104, z = -0.930716, temp = 26.400589\r\n'
X0.1 b'E33: x = -0.453507, y = 0.663364, z = -0.925443, temp = 26.409412\r\n'
X0.1 b'E33: x = -0.452472, y = 0.718061, z = -0.966539, temp = 26.406471\r\n'
X0.1 b'E33: x = -0.425528, y = 0.697290, z = -0.924761, temp = 26.394707\r\n'
X0.1 b'E33: x = -0.508344, y = 0.677514, z = -0.940192, temp = 26.400589\r\n'
X0.1 b'E33: x = -0.445954, y = 0.697492, z = -0.952723, temp = 26.397648\r\n'
X0.1 b'E33: x = -0.453279, y = 0.677035, z = -0.932270, temp = 26.406471\r\n'
X0.1 b'E33: x = -0.480493, y = 0.670482, z = -0.981077, temp = 26.412354\r\n'
X0.1 b'E33: x = -0.507909, y = 0.698030, z = -0.960773, temp = 26.397648\r\n'
X0.1 b'E33: x = -0.404236, y = 0.717647, z = -0.965640, temp = 26.418236\r\n'
X0.1 b'E33: x = -0.446243, y = 0.683815, z = -0.939002, temp = 26.397648\r\n'
X0.1 b'E33: x = -0.446491, y = 0.683790, z = -0.911425, temp = 26.412354\r\n'
X0.1 b'E33: x = -0.480800, y = 0.690924, z = -0.918928, temp = 26.403530\r\n'
X0.1 b'E33: x = -0.466773, y = 0.670358, z = -0.973926, temp = 26.391766\r\n'
X0.1 b'E33: x = -0.466626, y = 0.697669, z = -0.953108, temp = 26.421177\r\n'
X0.1 b'E33: x = -0.418448, y = 0.738195, z = -0.889960, temp = 26.406471\r\n'
X0.1 b'E33: x = -0.479542, y = 0.697874, z = -1.049884, temp = 26.385881\r\n'
X0.1 b'E33: x = -0.444918, y = 0.752188, z = -0.993819, temp = 26.427059\r\n'
X0.1 b'E33: x = -0.453946, y = 0.601903, z = -0.960217, temp = 26.391766\r\n'
X0.1 b'E33: x = -0.460334, y = 0.683902, z = -0.904788, temp = 26.400589\r\n'
X0.1 b'E33: x = -0.412182, y = 0.676656, z = -0.903922, temp = 26.409412\r\n'
X0.1 b'E33: x = -0.466253, y = 0.718179, z = -0.966796, temp = 26.385881\r\n'
X0.1 b'E33: x = -0.487610, y = 0.677343, z = -0.946701, temp = 26.432941\r\n'
X0.1 b'E33: x = -0.480241, y = 0.711452, z = -0.953298, temp = 26.379999\r\n'
X0.1 b'E33: x = -0.453594, y = 0.615587, z = -0.980832, temp = 26.403530\r\n'
X0.1 b'E33: x = -0.452887, y = 0.683899, z = -0.966707, temp = 26.435883\r\n'
X0.1 b'E33: x = -0.460309, y = 0.731673, z = -0.842504, temp = 26.432941\r\n'
X0.1 b'E33: x = -0.467020, y = 0.670333, z = -0.946349, temp = 26.406471\r\n'
X0.1 b'E33: x = -0.390122, y = 0.744859, z = -0.965249, temp = 26.403530\r\n'
X0.1 b'E33: x = -0.452970, y = 0.677066, z = -0.966741, temp = 26.400589\r\n'
X0.1 b'E33: x = -0.479785, y = 0.738794, z = -0.966952, temp = 26.424118\r\n'
X0.1 b'E33: x = -0.479042, y = 0.759341, z = -1.022005, temp = 26.409412\r\n'
X0.1 b'E33: x = -0.467144, y = 0.670321, z = -0.932560, temp = 26.406471\r\n'
X0.1 b'E33: x = -0.487735, y = 0.656858, z = -0.960590, temp = 26.394707\r\n'
X0.1 b'E33: x = -0.459882, y = 0.670299, z = -0.973797, temp = 26.403530\r\n'
X0.1 b'E33: x = -0.425859, y = 0.690433, z = -0.897218, temp = 26.409412\r\n'
